	s1	s2	labels
675	http://www.openkg.cn/COVID-19/wiki/resource/R4050	http://www.openkg.cn/2019-nCoV/health/resource/R6991	1.0
676	http://www.openkg.cn/COVID-19/wiki/resource/R40513	http://www.openkg.cn/2019-nCoV/health/resource/R6342	1.0
677	http://www.openkg.cn/COVID-19/wiki/resource/R40587	http://www.openkg.cn/2019-nCoV/health/resource/R6540	1.0
678	http://www.openkg.cn/COVID-19/wiki/resource/R40588	http://www.openkg.cn/2019-nCoV/health/resource/R6556	1.0
679	http://www.openkg.cn/COVID-19/wiki/resource/R4059	http://www.openkg.cn/2019-nCoV/health/resource/R7104	1.0
680	http://www.openkg.cn/COVID-19/wiki/resource/R4061	http://www.openkg.cn/2019-nCoV/health/resource/R7094	1.0
681	http://www.openkg.cn/COVID-19/wiki/resource/R40616	http://www.openkg.cn/2019-nCoV/health/resource/R6270	1.0
682	http://www.openkg.cn/COVID-19/wiki/resource/R4066	http://www.openkg.cn/2019-nCoV/health/resource/R6828	1.0
683	http://www.openkg.cn/COVID-19/wiki/resource/R4072	http://www.openkg.cn/2019-nCoV/health/resource/R6879	1.0
684	http://www.openkg.cn/COVID-19/wiki/resource/R40727	http://www.openkg.cn/2019-nCoV/health/resource/R6431	1.0
685	http://www.openkg.cn/COVID-19/wiki/resource/R4078	http://www.openkg.cn/2019-nCoV/health/resource/R6928	1.0
686	http://www.openkg.cn/COVID-19/wiki/resource/R40797	http://www.openkg.cn/2019-nCoV/health/resource/R6733	1.0
687	http://www.openkg.cn/COVID-19/wiki/resource/R4085	http://www.openkg.cn/2019-nCoV/health/resource/R7080	1.0
688	http://www.openkg.cn/COVID-19/wiki/resource/R40859	http://www.openkg.cn/2019-nCoV/health/resource/R7091	1.0
689	http://www.openkg.cn/COVID-19/wiki/resource/R4086	http://www.openkg.cn/2019-nCoV/health/resource/R7099	1.0
690	http://www.openkg.cn/COVID-19/wiki/resource/R4093	http://www.openkg.cn/2019-nCoV/health/resource/R6908	1.0
691	http://www.openkg.cn/COVID-19/wiki/resource/R4098	http://www.openkg.cn/2019-nCoV/health/resource/R6714	1.0
692	http://www.openkg.cn/COVID-19/wiki/resource/R4100	http://www.openkg.cn/2019-nCoV/health/resource/R6806	1.0
693	http://www.openkg.cn/COVID-19/wiki/resource/R4101	http://www.openkg.cn/2019-nCoV/health/resource/R6868	1.0
694	http://www.openkg.cn/COVID-19/wiki/resource/R41049	http://www.openkg.cn/2019-nCoV/health/resource/R6263	1.0
695	http://www.openkg.cn/COVID-19/wiki/resource/R4109	http://www.openkg.cn/2019-nCoV/health/resource/R6904	1.0
696	http://www.openkg.cn/COVID-19/wiki/resource/R4110	http://www.openkg.cn/2019-nCoV/health/resource/R6080	1.0
697	http://www.openkg.cn/COVID-19/wiki/resource/R4113	http://www.openkg.cn/2019-nCoV/health/resource/R6013	1.0
698	http://www.openkg.cn/COVID-19/wiki/resource/R41130	http://www.openkg.cn/2019-nCoV/health/resource/R6326	1.0
699	http://www.openkg.cn/COVID-19/wiki/resource/R41150	http://www.openkg.cn/2019-nCoV/health/resource/R6298	1.0
700	http://www.openkg.cn/COVID-19/wiki/resource/R4124	http://www.openkg.cn/2019-nCoV/health/resource/R6180	1.0
701	http://www.openkg.cn/COVID-19/wiki/resource/R4129	http://www.openkg.cn/2019-nCoV/health/resource/R6173	1.0
702	http://www.openkg.cn/COVID-19/wiki/resource/R41412	http://www.openkg.cn/2019-nCoV/health/resource/R6272	1.0
703	http://www.openkg.cn/COVID-19/wiki/resource/R41439	http://www.openkg.cn/2019-nCoV/health/resource/R6783	1.0
704	http://www.openkg.cn/COVID-19/wiki/resource/R4144	http://www.openkg.cn/2019-nCoV/health/resource/R7092	1.0
705	http://www.openkg.cn/COVID-19/wiki/resource/R4145	http://www.openkg.cn/2019-nCoV/health/resource/R6495	1.0
706	http://www.openkg.cn/COVID-19/wiki/resource/R4150	http://www.openkg.cn/2019-nCoV/health/resource/R7017	1.0
707	http://www.openkg.cn/COVID-19/wiki/resource/R41688	http://www.openkg.cn/2019-nCoV/health/resource/R5880	1.0
708	http://www.openkg.cn/COVID-19/wiki/resource/R41701	http://www.openkg.cn/2019-nCoV/health/resource/R6511	1.0
709	http://www.openkg.cn/COVID-19/wiki/resource/R41707	http://www.openkg.cn/2019-nCoV/health/resource/R6364	1.0
710	http://www.openkg.cn/COVID-19/wiki/resource/R41753	http://www.openkg.cn/2019-nCoV/health/resource/R6186	1.0
711	http://www.openkg.cn/COVID-19/wiki/resource/R41804	http://www.openkg.cn/2019-nCoV/health/resource/R6483	1.0
712	http://www.openkg.cn/COVID-19/wiki/resource/R41876	http://www.openkg.cn/2019-nCoV/health/resource/R6354	1.0
713	http://www.openkg.cn/COVID-19/wiki/resource/R41887	http://www.openkg.cn/2019-nCoV/health/resource/R6395	1.0
714	http://www.openkg.cn/COVID-19/wiki/resource/R4189	http://www.openkg.cn/2019-nCoV/health/resource/R6751	1.0
715	http://www.openkg.cn/COVID-19/wiki/resource/R41954	http://www.openkg.cn/2019-nCoV/health/resource/R6372	1.0
716	http://www.openkg.cn/COVID-19/wiki/resource/R4199	http://www.openkg.cn/2019-nCoV/health/resource/R6985	1.0
717	http://www.openkg.cn/COVID-19/wiki/resource/R4206	http://www.openkg.cn/2019-nCoV/health/resource/R6603	1.0
718	http://www.openkg.cn/COVID-19/wiki/resource/R4210	http://www.openkg.cn/2019-nCoV/health/resource/R6577	1.0
719	http://www.openkg.cn/COVID-19/wiki/resource/R42143	http://www.openkg.cn/2019-nCoV/health/resource/R6222	1.0
720	http://www.openkg.cn/COVID-19/wiki/resource/R42157	http://www.openkg.cn/2019-nCoV/health/resource/R6453	1.0
721	http://www.openkg.cn/COVID-19/wiki/resource/R42160	http://www.openkg.cn/2019-nCoV/health/resource/R6240	1.0
722	http://www.openkg.cn/COVID-19/wiki/resource/R4218	http://www.openkg.cn/2019-nCoV/health/resource/R6771	1.0
723	http://www.openkg.cn/COVID-19/wiki/resource/R42210	http://www.openkg.cn/2019-nCoV/health/resource/R6449	1.0
724	http://www.openkg.cn/COVID-19/wiki/resource/R42226	http://www.openkg.cn/2019-nCoV/health/resource/R6288	1.0
725	http://www.openkg.cn/COVID-19/wiki/resource/R42229	http://www.openkg.cn/2019-nCoV/health/resource/R6305	1.0
726	http://www.openkg.cn/COVID-19/wiki/resource/R4223	http://www.openkg.cn/2019-nCoV/health/resource/R6601	1.0
727	http://www.openkg.cn/COVID-19/wiki/resource/R42279	http://www.openkg.cn/2019-nCoV/health/resource/R6166	1.0
728	http://www.openkg.cn/COVID-19/wiki/resource/R4230	http://www.openkg.cn/2019-nCoV/health/resource/R7091	1.0
729	http://www.openkg.cn/COVID-19/wiki/resource/R42433	http://www.openkg.cn/2019-nCoV/health/resource/R6536	1.0
730	http://www.openkg.cn/COVID-19/wiki/resource/R42533	http://www.openkg.cn/2019-nCoV/health/resource/R6230	1.0
731	http://www.openkg.cn/COVID-19/wiki/resource/R4270	http://www.openkg.cn/2019-nCoV/health/resource/R6764	1.0
732	http://www.openkg.cn/COVID-19/wiki/resource/R4276	http://www.openkg.cn/2019-nCoV/health/resource/R7086	1.0
733	http://www.openkg.cn/COVID-19/wiki/resource/R428	http://www.openkg.cn/2019-nCoV/health/resource/R6205	1.0
734	http://www.openkg.cn/COVID-19/wiki/resource/R4284	http://www.openkg.cn/2019-nCoV/health/resource/R6709	1.0
735	http://www.openkg.cn/COVID-19/wiki/resource/R4290	http://www.openkg.cn/2019-nCoV/health/resource/R6692	1.0
736	http://www.openkg.cn/COVID-19/wiki/resource/R4295	http://www.openkg.cn/2019-nCoV/health/resource/R6901	1.0
737	http://www.openkg.cn/COVID-19/wiki/resource/R4310	http://www.openkg.cn/2019-nCoV/health/resource/R6936	1.0
738	http://www.openkg.cn/COVID-19/wiki/resource/R4313	http://www.openkg.cn/2019-nCoV/health/resource/R7081	1.0
739	http://www.openkg.cn/COVID-19/wiki/resource/R4314	http://www.openkg.cn/2019-nCoV/health/resource/R6769	1.0
740	http://www.openkg.cn/COVID-19/wiki/resource/R4321	http://www.openkg.cn/2019-nCoV/health/resource/R6694	1.0
741	http://www.openkg.cn/COVID-19/wiki/resource/R438	http://www.openkg.cn/2019-nCoV/health/resource/R6251	1.0
742	http://www.openkg.cn/COVID-19/wiki/resource/R43803	http://www.openkg.cn/2019-nCoV/health/resource/R4028	1.0
743	http://www.openkg.cn/COVID-19/wiki/resource/R447	http://www.openkg.cn/2019-nCoV/health/resource/R6851	1.0
744	http://www.openkg.cn/COVID-19/wiki/resource/R453	http://www.openkg.cn/2019-nCoV/health/resource/R6199	1.0
745	http://www.openkg.cn/COVID-19/wiki/resource/R454	http://www.openkg.cn/2019-nCoV/health/resource/R6430	1.0
746	http://www.openkg.cn/COVID-19/wiki/resource/R46093	http://www.openkg.cn/2019-nCoV/health/resource/R766	1.0
747	http://www.openkg.cn/COVID-19/wiki/resource/R462	http://www.openkg.cn/2019-nCoV/health/resource/R6233	1.0
748	http://www.openkg.cn/COVID-19/wiki/resource/R488	http://www.openkg.cn/2019-nCoV/health/resource/R6306	1.0
749	http://www.openkg.cn/COVID-19/wiki/resource/R49979	http://www.openkg.cn/2019-nCoV/health/resource/R2826	1.0
750	http://www.openkg.cn/COVID-19/wiki/resource/R525	http://www.openkg.cn/2019-nCoV/health/resource/R6267	1.0
751	http://www.openkg.cn/COVID-19/wiki/resource/R527	http://www.openkg.cn/2019-nCoV/health/resource/R6406	1.0
752	http://www.openkg.cn/COVID-19/wiki/resource/R5612	http://www.openkg.cn/2019-nCoV/health/resource/R7075	1.0
753	http://www.openkg.cn/COVID-19/wiki/resource/R5678	http://www.openkg.cn/2019-nCoV/health/resource/R6241	1.0
754	http://www.openkg.cn/COVID-19/wiki/resource/R5863	http://www.openkg.cn/2019-nCoV/health/resource/R6474	1.0
755	http://www.openkg.cn/COVID-19/wiki/resource/R5880	http://www.openkg.cn/2019-nCoV/health/resource/R6544	1.0
756	http://www.openkg.cn/COVID-19/wiki/resource/R5944	http://www.openkg.cn/2019-nCoV/health/resource/R6252	1.0
757	http://www.openkg.cn/COVID-19/wiki/resource/R595	http://www.openkg.cn/2019-nCoV/health/resource/R6374	1.0
758	http://www.openkg.cn/COVID-19/wiki/resource/R598	http://www.openkg.cn/2019-nCoV/health/resource/R6289	1.0
759	http://www.openkg.cn/COVID-19/wiki/resource/R600	http://www.openkg.cn/2019-nCoV/health/resource/R861	1.0
760	http://www.openkg.cn/COVID-19/wiki/resource/R612	http://www.openkg.cn/2019-nCoV/health/resource/R6906	1.0
761	http://www.openkg.cn/COVID-19/wiki/resource/R6126	http://www.openkg.cn/2019-nCoV/health/resource/R6857	1.0
762	http://www.openkg.cn/COVID-19/wiki/resource/R6133	http://www.openkg.cn/2019-nCoV/health/resource/R6408	1.0
763	http://www.openkg.cn/COVID-19/wiki/resource/R6138	http://www.openkg.cn/2019-nCoV/health/resource/R6763	1.0
764	http://www.openkg.cn/COVID-19/wiki/resource/R6152	http://www.openkg.cn/2019-nCoV/health/resource/R6574	1.0
765	http://www.openkg.cn/COVID-19/wiki/resource/R634	http://www.openkg.cn/2019-nCoV/health/resource/R7010	1.0
766	http://www.openkg.cn/COVID-19/wiki/resource/R6575	http://www.openkg.cn/2019-nCoV/health/resource/R6531	1.0
767	http://www.openkg.cn/COVID-19/wiki/resource/R6695	http://www.openkg.cn/2019-nCoV/health/resource/R3377	1.0
768	http://www.openkg.cn/COVID-19/wiki/resource/R678	http://www.openkg.cn/2019-nCoV/health/resource/R6238	1.0
769	http://www.openkg.cn/COVID-19/wiki/resource/R682	http://www.openkg.cn/2019-nCoV/health/resource/R6173	1.0
770	http://www.openkg.cn/COVID-19/wiki/resource/R692	http://www.openkg.cn/2019-nCoV/health/resource/R6940	1.0
771	http://www.openkg.cn/COVID-19/wiki/resource/R697	http://www.openkg.cn/2019-nCoV/health/resource/R6291	1.0
772	http://www.openkg.cn/COVID-19/wiki/resource/R708	http://www.openkg.cn/2019-nCoV/health/resource/R6214	1.0
773	http://www.openkg.cn/COVID-19/wiki/resource/R7174	http://www.openkg.cn/2019-nCoV/health/resource/R6591	1.0
774	http://www.openkg.cn/COVID-19/wiki/resource/R7177	http://www.openkg.cn/2019-nCoV/health/resource/R6349	1.0
775	http://www.openkg.cn/COVID-19/wiki/resource/R722	http://www.openkg.cn/2019-nCoV/health/resource/R6250	1.0
776	http://www.openkg.cn/COVID-19/wiki/resource/R7230	http://www.openkg.cn/2019-nCoV/health/resource/R6328	1.0
777	http://www.openkg.cn/COVID-19/wiki/resource/R725	http://www.openkg.cn/2019-nCoV/health/resource/R6399	1.0
778	http://www.openkg.cn/COVID-19/wiki/resource/R7394	http://www.openkg.cn/2019-nCoV/health/resource/R6542	1.0
779	http://www.openkg.cn/COVID-19/wiki/resource/R747	http://www.openkg.cn/2019-nCoV/health/resource/R6340	1.0
780	http://www.openkg.cn/COVID-19/wiki/resource/R748	http://www.openkg.cn/2019-nCoV/health/resource/R5275	1.0
781	http://www.openkg.cn/COVID-19/wiki/resource/R7489	http://www.openkg.cn/2019-nCoV/health/resource/R4665	1.0
782	http://www.openkg.cn/COVID-19/wiki/resource/R751	http://www.openkg.cn/2019-nCoV/health/resource/R6165	1.0
783	http://www.openkg.cn/COVID-19/wiki/resource/R7521	http://www.openkg.cn/2019-nCoV/health/resource/R6207	1.0
784	http://www.openkg.cn/COVID-19/wiki/resource/R7547	http://www.openkg.cn/2019-nCoV/health/resource/R6420	1.0
785	http://www.openkg.cn/COVID-19/wiki/resource/R7568	http://www.openkg.cn/2019-nCoV/health/resource/R6323	1.0
786	http://www.openkg.cn/COVID-19/wiki/resource/R7709	http://www.openkg.cn/2019-nCoV/health/resource/R6192	1.0
787	http://www.openkg.cn/COVID-19/wiki/resource/R7793	http://www.openkg.cn/2019-nCoV/health/resource/R6487	1.0
788	http://www.openkg.cn/COVID-19/wiki/resource/R7863	http://www.openkg.cn/2019-nCoV/health/resource/R6571	1.0
789	http://www.openkg.cn/COVID-19/wiki/resource/R787	http://www.openkg.cn/2019-nCoV/health/resource/R6592	1.0
790	http://www.openkg.cn/COVID-19/wiki/resource/R7931	http://www.openkg.cn/2019-nCoV/health/resource/R6498	1.0
791	http://www.openkg.cn/COVID-19/wiki/resource/R798	http://www.openkg.cn/2019-nCoV/health/resource/R5880	1.0
792	http://www.openkg.cn/COVID-19/wiki/resource/R8060	http://www.openkg.cn/2019-nCoV/health/resource/R294	1.0
793	http://www.openkg.cn/COVID-19/wiki/resource/R8111	http://www.openkg.cn/2019-nCoV/health/resource/R6220	1.0
794	http://www.openkg.cn/COVID-19/wiki/resource/R814	http://www.openkg.cn/2019-nCoV/health/resource/R6242	1.0
795	http://www.openkg.cn/COVID-19/wiki/resource/R8251	http://www.openkg.cn/2019-nCoV/health/resource/R6580	1.0
796	http://www.openkg.cn/COVID-19/wiki/resource/R828	http://www.openkg.cn/2019-nCoV/health/resource/R6222	1.0
797	http://www.openkg.cn/COVID-19/wiki/resource/R8332	http://www.openkg.cn/2019-nCoV/health/resource/R7003	1.0
798	http://www.openkg.cn/COVID-19/wiki/resource/R8361	http://www.openkg.cn/2019-nCoV/health/resource/R6444	1.0
799	http://www.openkg.cn/COVID-19/wiki/resource/R844	http://www.openkg.cn/2019-nCoV/health/resource/R6169	1.0
800	http://www.openkg.cn/COVID-19/wiki/resource/R849	http://www.openkg.cn/2019-nCoV/health/resource/R6273	1.0
801	http://www.openkg.cn/COVID-19/wiki/resource/R8533	http://www.openkg.cn/2019-nCoV/health/resource/R6456	1.0
802	http://www.openkg.cn/COVID-19/wiki/resource/R859	http://www.openkg.cn/2019-nCoV/health/resource/R6953	1.0
803	http://www.openkg.cn/COVID-19/wiki/resource/R8707	http://www.openkg.cn/2019-nCoV/health/resource/R6952	1.0
804	http://www.openkg.cn/COVID-19/wiki/resource/R8713	http://www.openkg.cn/2019-nCoV/health/resource/R6740	1.0
805	http://www.openkg.cn/COVID-19/wiki/resource/R8714	http://www.openkg.cn/2019-nCoV/health/resource/R6366	1.0
806	http://www.openkg.cn/COVID-19/wiki/resource/R8739	http://www.openkg.cn/2019-nCoV/health/resource/R5589	1.0
807	http://www.openkg.cn/COVID-19/wiki/resource/R8743	http://www.openkg.cn/2019-nCoV/health/resource/R6209	1.0
808	http://www.openkg.cn/COVID-19/wiki/resource/R8876	http://www.openkg.cn/2019-nCoV/health/resource/R6382	1.0
809	http://www.openkg.cn/COVID-19/wiki/resource/R888	http://www.openkg.cn/2019-nCoV/health/resource/R6568	1.0
810	http://www.openkg.cn/COVID-19/wiki/resource/R8909	http://www.openkg.cn/2019-nCoV/health/resource/R6547	1.0
811	http://www.openkg.cn/COVID-19/wiki/resource/R9006	http://www.openkg.cn/2019-nCoV/health/resource/R6565	1.0
812	http://www.openkg.cn/COVID-19/wiki/resource/R901	http://www.openkg.cn/2019-nCoV/health/resource/R6474	1.0
813	http://www.openkg.cn/COVID-19/wiki/resource/R9104	http://www.openkg.cn/2019-nCoV/health/resource/R6524	1.0
814	http://www.openkg.cn/COVID-19/wiki/resource/R912	http://www.openkg.cn/2019-nCoV/health/resource/R4659	1.0
815	http://www.openkg.cn/COVID-19/wiki/resource/R913	http://www.openkg.cn/2019-nCoV/health/resource/R6505	1.0
816	http://www.openkg.cn/COVID-19/wiki/resource/R9144	http://www.openkg.cn/2019-nCoV/health/resource/R6769	1.0
817	http://www.openkg.cn/COVID-19/wiki/resource/R915	http://www.openkg.cn/2019-nCoV/health/resource/R6171	1.0
818	http://www.openkg.cn/COVID-19/wiki/resource/R9166	http://www.openkg.cn/2019-nCoV/health/resource/R6208	1.0
819	http://www.openkg.cn/COVID-19/wiki/resource/R9224	http://www.openkg.cn/2019-nCoV/health/resource/R7035	1.0
820	http://www.openkg.cn/COVID-19/wiki/resource/R9229	http://www.openkg.cn/2019-nCoV/health/resource/R6529	1.0
821	http://www.openkg.cn/COVID-19/wiki/resource/R9239	http://www.openkg.cn/2019-nCoV/health/resource/R7007	1.0
822	http://www.openkg.cn/COVID-19/wiki/resource/R9248	http://www.openkg.cn/2019-nCoV/health/resource/R7097	1.0
823	http://www.openkg.cn/COVID-19/wiki/resource/R927	http://www.openkg.cn/2019-nCoV/health/resource/R6325	1.0
824	http://www.openkg.cn/COVID-19/wiki/resource/R9341	http://www.openkg.cn/2019-nCoV/health/resource/R6348	1.0
825	http://www.openkg.cn/COVID-19/wiki/resource/R9401	http://www.openkg.cn/2019-nCoV/health/resource/R6296	1.0
826	http://www.openkg.cn/COVID-19/wiki/resource/R9427	http://www.openkg.cn/2019-nCoV/health/resource/R6860	1.0
827	http://www.openkg.cn/COVID-19/wiki/resource/R953	http://www.openkg.cn/2019-nCoV/health/resource/R6461	1.0
828	http://www.openkg.cn/COVID-19/wiki/resource/R954	http://www.openkg.cn/2019-nCoV/health/resource/R7079	1.0
829	http://www.openkg.cn/COVID-19/wiki/resource/R9541	http://www.openkg.cn/2019-nCoV/health/resource/R6385	1.0
830	http://www.openkg.cn/COVID-19/wiki/resource/R958	http://www.openkg.cn/2019-nCoV/health/resource/R6446	1.0
831	http://www.openkg.cn/COVID-19/wiki/resource/R9639	http://www.openkg.cn/2019-nCoV/health/resource/R6258	1.0
832	http://www.openkg.cn/COVID-19/wiki/resource/R9710	http://www.openkg.cn/2019-nCoV/health/resource/R6435	1.0
833	http://www.openkg.cn/COVID-19/wiki/resource/R9729	http://www.openkg.cn/2019-nCoV/health/resource/R6485	1.0
834	http://www.openkg.cn/COVID-19/wiki/resource/R9748	http://www.openkg.cn/2019-nCoV/health/resource/R6584	1.0
835	http://www.openkg.cn/COVID-19/wiki/resource/R9762	http://www.openkg.cn/2019-nCoV/health/resource/R6168	1.0
836	http://www.openkg.cn/COVID-19/wiki/resource/R978	http://www.openkg.cn/2019-nCoV/health/resource/R6452	1.0
